YYYY,DOY,Hour,X(au),Y(au),Z(au)
2023,283,18,0.5154,-0.8485,0.1077
2023,283,19,0.5160,-0.8481,0.1077
2023,283,20,0.5167,-0.8477,0.1076
2023,283,21,0.5173,-0.8473,0.1076
2023,283,22,0.5179,-0.8469,0.1075
2023,283,23,0.5185,-0.8466,0.1075
2023,284,0,0.5191,-0.8462,0.1074
2023,284,1,0.5197,-0.8458,0.1074
2023,284,2,0.5203,-0.8454,0.1073
2023,284,3,0.5209,-0.8450,0.1073
2023,284,4,0.5215,-0.8447,0.1072
2023,284,5,0.5221,-0.8443,0.1072
2023,284,6,0.5227,-0.8439,0.1071
2023,284,7,0.5233,-0.8435,0.1071
2023,284,8,0.5239,-0.8431,0.1070
2023,284,9,0.5245,-0.8427,0.1070
2023,284,10,0.5251,-0.8424,0.1069
2023,284,11,0.5257,-0.8420,0.1069
2023,284,12,0.5264,-0.8416,0.1068
2023,284,13,0.5270,-0.8412,0.1068
2023,284,14,0.5276,-0.8408,0.1067
2023,284,15,0.5282,-0.8404,0.1067
2023,284,16,0.5288,-0.8400,0.1066
2023,284,17,0.5294,-0.8397,0.1066
2023,284,18,0.5300,-0.8393,0.1065
2023,284,19,0.5306,-0.8389,0.1065
2023,284,20,0.5312,-0.8385,0.1064
2023,284,21,0.5318,-0.8381,0.1064
2023,284,22,0.5324,-0.8377,0.1063
2023,284,23,0.5330,-0.8373,0.1063
2023,285,0,0.5336,-0.8369,0.1062
2023,285,1,0.5342,-0.8365,0.1062
2023,285,2,0.5348,-0.8362,0.1061
2023,285,3,0.5354,-0.8358,0.1061
2023,285,4,0.5360,-0.8354,0.1060
2023,285,5,0.5366,-0.8350,0.1060
2023,285,6,0.5372,-0.8346,0.1059
2023,285,7,0.5378,-0.8342,0.1059
2023,285,8,0.5384,-0.8338,0.1058
2023,285,9,0.5390,-0.8334,0.1058
2023,285,10,0.5396,-0.8330,0.1057
2023,285,11,0.5402,-0.8326,0.1057
2023,285,12,0.5408,-0.8322,0.1056
2023,285,13,0.5414,-0.8318,0.1056
2023,285,14,0.5420,-0.8314,0.1055
2023,285,15,0.5425,-0.8310,0.1055
2023,285,16,0.5431,-0.8306,0.1054
2023,285,17,0.5437,-0.8302,0.1054
2023,285,18,0.5443,-0.8298,0.1053
2023,285,19,0.5449,-0.8294,0.1053
2023,285,20,0.5455,-0.8290,0.1052
2023,285,21,0.5461,-0.8286,0.1052
2023,285,22,0.5467,-0.8282,0.1051
2023,285,23,0.5473,-0.8278,0.1051
2023,286,0,0.5479,-0.8274,0.1050
2023,286,1,0.5485,-0.8270,0.1050
2023,286,2,0.5491,-0.8266,0.1049
2023,286,3,0.5497,-0.8262,0.1049
2023,286,4,0.5503,-0.8258,0.1048
2023,286,5,0.5509,-0.8254,0.1048
2023,286,6,0.5515,-0.8250,0.1047
2023,286,7,0.5521,-0.8246,0.1047
2023,286,8,0.5526,-0.8242,0.1046
2023,286,9,0.5532,-0.8238,0.1046
2023,286,10,0.5538,-0.8234,0.1045
2023,286,11,0.5544,-0.8230,0.1045
2023,286,12,0.5550,-0.8226,0.1044
2023,286,13,0.5556,-0.8222,0.1044
2023,286,14,0.5562,-0.8218,0.1043
2023,286,15,0.5568,-0.8214,0.1043
2023,286,16,0.5574,-0.8210,0.1042
2023,286,17,0.5580,-0.8206,0.1042
2023,286,18,0.5585,-0.8201,0.1041
2023,286,19,0.5591,-0.8197,0.1040
2023,286,20,0.5597,-0.8193,0.1040
2023,286,21,0.5603,-0.8189,0.1039
2023,286,22,0.5609,-0.8185,0.1039
2023,286,23,0.5615,-0.8181,0.1038
2023,287,0,0.5621,-0.8177,0.1038
2023,287,1,0.5627,-0.8173,0.1037
2023,287,2,0.5632,-0.8169,0.1037
2023,287,3,0.5638,-0.8164,0.1036
2023,287,4,0.5644,-0.8160,0.1036
2023,287,5,0.5650,-0.8156,0.1035
2023,287,6,0.5656,-0.8152,0.1035
2023,287,7,0.5662,-0.8148,0.1034
2023,287,8,0.5668,-0.8144,0.1034
2023,287,9,0.5673,-0.8140,0.1033
2023,287,10,0.5679,-0.8136,0.1033
2023,287,11,0.5685,-0.8131,0.1032
2023,287,12,0.5691,-0.8127,0.1032
2023,287,13,0.5697,-0.8123,0.1031
2023,287,14,0.5703,-0.8119,0.1030
2023,287,15,0.5708,-0.8115,0.1030
2023,287,16,0.5714,-0.8111,0.1029
2023,287,17,0.5720,-0.8106,0.1029
2023,287,18,0.5726,-0.8102,0.1028
2023,287,19,0.5732,-0.8098,0.1028
2023,287,20,0.5737,-0.8094,0.1027
2023,287,21,0.5743,-0.8090,0.1027
2023,287,22,0.5749,-0.8085,0.1026
2023,287,23,0.5755,-0.8081,0.1026
2023,288,0,0.5761,-0.8077,0.1025
2023,288,1,0.5766,-0.8073,0.1025
2023,288,2,0.5772,-0.8068,0.1024
2023,288,3,0.5778,-0.8064,0.1024
2023,288,4,0.5784,-0.8060,0.1023
2023,288,5,0.5790,-0.8056,0.1022
2023,288,6,0.5795,-0.8052,0.1022
2023,288,7,0.5801,-0.8047,0.1021
2023,288,8,0.5807,-0.8043,0.1021
2023,288,9,0.5813,-0.8039,0.1020
2023,288,10,0.5818,-0.8035,0.1020
2023,288,11,0.5824,-0.8030,0.1019
2023,288,12,0.5830,-0.8026,0.1019
2023,288,13,0.5836,-0.8022,0.1018
2023,288,14,0.5842,-0.8017,0.1018
2023,288,15,0.5847,-0.8013,0.1017
2023,288,16,0.5853,-0.8009,0.1016
2023,288,17,0.5859,-0.8005,0.1016
2023,288,18,0.5865,-0.8000,0.1015
2023,288,19,0.5870,-0.7996,0.1015
2023,288,20,0.5876,-0.7992,0.1014
2023,288,21,0.5882,-0.7987,0.1014
2023,288,22,0.5887,-0.7983,0.1013
2023,288,23,0.5893,-0.7979,0.1013
2023,289,0,0.5899,-0.7975,0.1012
2023,289,1,0.5905,-0.7970,0.1012
2023,289,2,0.5910,-0.7966,0.1011
2023,289,3,0.5916,-0.7962,0.1010
2023,289,4,0.5922,-0.7957,0.1010
2023,289,5,0.5928,-0.7953,0.1009
2023,289,6,0.5933,-0.7949,0.1009
2023,289,7,0.5939,-0.7944,0.1008
2023,289,8,0.5945,-0.7940,0.1008
2023,289,9,0.5950,-0.7936,0.1007
2023,289,10,0.5956,-0.7931,0.1007
2023,289,11,0.5962,-0.7927,0.1006
2023,289,12,0.5967,-0.7922,0.1005
2023,289,13,0.5973,-0.7918,0.1005
2023,289,14,0.5979,-0.7914,0.1004
2023,289,15,0.5984,-0.7909,0.1004
2023,289,16,0.5990,-0.7905,0.1003
2023,289,17,0.5996,-0.7901,0.1003
2023,289,18,0.6001,-0.7896,0.1002
2023,289,19,0.6007,-0.7892,0.1002
2023,289,20,0.6013,-0.7887,0.1001
2023,289,21,0.6018,-0.7883,0.1000
2023,289,22,0.6024,-0.7879,0.1000
2023,289,23,0.6030,-0.7874,0.0999
2023,290,0,0.6035,-0.7870,0.0999
2023,290,1,0.6041,-0.7865,0.0998
2023,290,2,0.6047,-0.7861,0.0998
2023,290,3,0.6052,-0.7857,0.0997
2023,290,4,0.6058,-0.7852,0.0997
2023,290,5,0.6064,-0.7848,0.0996
2023,290,6,0.6069,-0.7843,0.0995
2023,290,7,0.6075,-0.7839,0.0995
2023,290,8,0.6080,-0.7834,0.0994
2023,290,9,0.6086,-0.7830,0.0994
2023,290,10,0.6092,-0.7825,0.0993
2023,290,11,0.6097,-0.7821,0.0993
2023,290,12,0.6103,-0.7817,0.0992
2023,290,13,0.6109,-0.7812,0.0991
2023,290,14,0.6114,-0.7808,0.0991
2023,290,15,0.6120,-0.7803,0.0990
2023,290,16,0.6125,-0.7799,0.0990
2023,290,17,0.6131,-0.7794,0.0989
2023,290,18,0.6137,-0.7790,0.0989
2023,290,19,0.6142,-0.7785,0.0988
2023,290,20,0.6148,-0.7781,0.0987
2023,290,21,0.6153,-0.7776,0.0987
2023,290,22,0.6159,-0.7772,0.0986
2023,290,23,0.6164,-0.7767,0.0986
2023,291,0,0.6170,-0.7763,0.0985
2023,291,1,0.6176,-0.7758,0.0985
2023,291,2,0.6181,-0.7754,0.0984
2023,291,3,0.6187,-0.7749,0.0983
2023,291,4,0.6192,-0.7745,0.0983
2023,291,5,0.6198,-0.7740,0.0982
2023,291,6,0.6203,-0.7736,0.0982
2023,291,7,0.6209,-0.7731,0.0981
2023,291,8,0.6215,-0.7726,0.0981
2023,291,9,0.6220,-0.7722,0.0980
2023,291,10,0.6226,-0.7717,0.0979
2023,291,11,0.6231,-0.7713,0.0979
2023,291,12,0.6237,-0.7708,0.0978
2023,291,13,0.6242,-0.7704,0.0978
2023,291,14,0.6248,-0.7699,0.0977
2023,291,15,0.6253,-0.7695,0.0977
2023,291,16,0.6259,-0.7690,0.0976
2023,291,17,0.6264,-0.7685,0.0975
2023,291,18,0.6270,-0.7681,0.0975
2023,291,19,0.6275,-0.7676,0.0974
2023,291,20,0.6281,-0.7672,0.0974
2023,291,21,0.6286,-0.7667,0.0973
2023,291,22,0.6292,-0.7662,0.0972
2023,291,23,0.6297,-0.7658,0.0972
2023,292,0,0.6303,-0.7653,0.0971
2023,292,1,0.6308,-0.7649,0.0971
2023,292,2,0.6314,-0.7644,0.0970
2023,292,3,0.6319,-0.7639,0.0969
2023,292,4,0.6325,-0.7635,0.0969
2023,292,5,0.6330,-0.7630,0.0968
2023,292,6,0.6336,-0.7626,0.0968
2023,292,7,0.6341,-0.7621,0.0967
2023,292,8,0.6347,-0.7616,0.0967
2023,292,9,0.6352,-0.7612,0.0966
2023,292,10,0.6358,-0.7607,0.0965
2023,292,11,0.6363,-0.7602,0.0965
2023,292,12,0.6369,-0.7598,0.0964
2023,292,13,0.6374,-0.7593,0.0964
2023,292,14,0.6379,-0.7588,0.0963
2023,292,15,0.6385,-0.7584,0.0962
2023,292,16,0.6390,-0.7579,0.0962
2023,292,17,0.6396,-0.7574,0.0961
2023,292,18,0.6401,-0.7570,0.0961
2023,292,19,0.6407,-0.7565,0.0960
2023,292,20,0.6412,-0.7560,0.0959
2023,292,21,0.6417,-0.7556,0.0959
2023,292,22,0.6423,-0.7551,0.0958
2023,292,23,0.6428,-0.7546,0.0958
2023,293,0,0.6434,-0.7542,0.0957
2023,293,1,0.6439,-0.7537,0.0956
2023,293,2,0.6445,-0.7532,0.0956
2023,293,3,0.6450,-0.7527,0.0955
2023,293,4,0.6455,-0.7523,0.0955
2023,293,5,0.6461,-0.7518,0.0954
2023,293,6,0.6466,-0.7513,0.0953
2023,293,7,0.6472,-0.7509,0.0953
2023,293,8,0.6477,-0.7504,0.0952
2023,293,9,0.6482,-0.7499,0.0952
2023,293,10,0.6488,-0.7494,0.0951
2023,293,11,0.6493,-0.7490,0.0950
2023,293,12,0.6498,-0.7485,0.0950
2023,293,13,0.6504,-0.7480,0.0949
2023,293,14,0.6509,-0.7475,0.0949
2023,293,15,0.6515,-0.7471,0.0948
2023,293,16,0.6520,-0.7466,0.0947
2023,293,17,0.6525,-0.7461,0.0947
2023,293,18,0.6531,-0.7456,0.0946
2023,293,19,0.6536,-0.7451,0.0946
2023,293,20,0.6541,-0.7447,0.0945
2023,293,21,0.6547,-0.7442,0.0944
2023,293,22,0.6552,-0.7437,0.0944
2023,293,23,0.6557,-0.7432,0.0943
2023,294,0,0.6563,-0.7428,0.0943
2023,294,1,0.6568,-0.7423,0.0942
2023,294,2,0.6573,-0.7418,0.0941
2023,294,3,0.6579,-0.7413,0.0941
2023,294,4,0.6584,-0.7408,0.0940
2023,294,5,0.6589,-0.7404,0.0939
2023,294,6,0.6595,-0.7399,0.0939
2023,294,7,0.6600,-0.7394,0.0938
2023,294,8,0.6605,-0.7389,0.0938
2023,294,9,0.6611,-0.7384,0.0937
2023,294,10,0.6616,-0.7379,0.0936
2023,294,11,0.6621,-0.7375,0.0936
2023,294,12,0.6626,-0.7370,0.0935
2023,294,13,0.6632,-0.7365,0.0935
2023,294,14,0.6637,-0.7360,0.0934
2023,294,15,0.6642,-0.7355,0.0933
2023,294,16,0.6648,-0.7350,0.0933
2023,294,17,0.6653,-0.7345,0.0932
2023,294,18,0.6658,-0.7341,0.0931
2023,294,19,0.6663,-0.7336,0.0931
2023,294,20,0.6669,-0.7331,0.0930
2023,294,21,0.6674,-0.7326,0.0930
2023,294,22,0.6679,-0.7321,0.0929
2023,294,23,0.6684,-0.7316,0.0928
2023,295,0,0.6690,-0.7311,0.0928
2023,295,1,0.6695,-0.7306,0.0927
2023,295,2,0.6700,-0.7302,0.0927
2023,295,3,0.6705,-0.7297,0.0926
2023,295,4,0.6711,-0.7292,0.0925
2023,295,5,0.6716,-0.7287,0.0925
2023,295,6,0.6721,-0.7282,0.0924
2023,295,7,0.6726,-0.7277,0.0923
2023,295,8,0.6732,-0.7272,0.0923
2023,295,9,0.6737,-0.7267,0.0922
2023,295,10,0.6742,-0.7262,0.0922
2023,295,11,0.6747,-0.7257,0.0921
2023,295,12,0.6752,-0.7252,0.0920
2023,295,13,0.6758,-0.7248,0.0920
2023,295,14,0.6763,-0.7243,0.0919
2023,295,15,0.6768,-0.7238,0.0918
2023,295,16,0.6773,-0.7233,0.0918
2023,295,17,0.6778,-0.7228,0.0917
2023,295,18,0.6784,-0.7223,0.0916
2023,295,19,0.6789,-0.7218,0.0916
2023,295,20,0.6794,-0.7213,0.0915
2023,295,21,0.6799,-0.7208,0.0915
2023,295,22,0.6804,-0.7203,0.0914
2023,295,23,0.6809,-0.7198,0.0913
2023,296,0,0.6815,-0.7193,0.0913
2023,296,1,0.6820,-0.7188,0.0912
2023,296,2,0.6825,-0.7183,0.0911
2023,296,3,0.6830,-0.7178,0.0911
2023,296,4,0.6835,-0.7173,0.0910
2023,296,5,0.6840,-0.7168,0.0910
2023,296,6,0.6846,-0.7163,0.0909
2023,296,7,0.6851,-0.7158,0.0908
2023,296,8,0.6856,-0.7153,0.0908
2023,296,9,0.6861,-0.7148,0.0907
2023,296,10,0.6866,-0.7143,0.0906
2023,296,11,0.6871,-0.7138,0.0906
2023,296,12,0.6876,-0.7133,0.0905
2023,296,13,0.6881,-0.7128,0.0904
2023,296,14,0.6887,-0.7123,0.0904
2023,296,15,0.6892,-0.7118,0.0903
2023,296,16,0.6897,-0.7113,0.0903
2023,296,17,0.6902,-0.7108,0.0902
2023,296,18,0.6907,-0.7103,0.0901
2023,296,19,0.6912,-0.7098,0.0901
2023,296,20,0.6917,-0.7093,0.0900
2023,296,21,0.6922,-0.7088,0.0899
2023,296,22,0.6927,-0.7083,0.0899
2023,296,23,0.6932,-0.7078,0.0898
2023,297,0,0.6938,-0.7072,0.0897
2023,297,1,0.6943,-0.7067,0.0897
2023,297,2,0.6948,-0.7062,0.0896
2023,297,3,0.6953,-0.7057,0.0895
2023,297,4,0.6958,-0.7052,0.0895
2023,297,5,0.6963,-0.7047,0.0894
2023,297,6,0.6968,-0.7042,0.0893
2023,297,7,0.6973,-0.7037,0.0893
2023,297,8,0.6978,-0.7032,0.0892
2023,297,9,0.6983,-0.7027,0.0892
2023,297,10,0.6988,-0.7022,0.0891
2023,297,11,0.6993,-0.7017,0.0890
2023,297,12,0.6998,-0.7011,0.0890
2023,297,13,0.7003,-0.7006,0.0889
2023,297,14,0.7008,-0.7001,0.0888
2023,297,15,0.7013,-0.6996,0.0888
2023,297,16,0.7018,-0.6991,0.0887
2023,297,17,0.7023,-0.6986,0.0886
2023,297,18,0.7028,-0.6981,0.0886
2023,297,19,0.7033,-0.6976,0.0885
2023,297,20,0.7038,-0.6970,0.0884
2023,297,21,0.7043,-0.6965,0.0884
2023,297,22,0.7048,-0.6960,0.0883
2023,297,23,0.7053,-0.6955,0.0882
2023,298,0,0.7058,-0.6950,0.0882
2023,298,1,0.7063,-0.6945,0.0881
2023,298,2,0.7068,-0.6940,0.0880
2023,298,3,0.7073,-0.6934,0.0880
2023,298,4,0.7078,-0.6929,0.0879
2023,298,5,0.7083,-0.6924,0.0878
2023,298,6,0.7088,-0.6919,0.0878
2023,298,7,0.7093,-0.6914,0.0877
2023,298,8,0.7098,-0.6908,0.0876
2023,298,9,0.7103,-0.6903,0.0876
2023,298,10,0.7108,-0.6898,0.0875
2023,298,11,0.7113,-0.6893,0.0875
2023,298,12,0.7118,-0.6888,0.0874
2023,298,13,0.7123,-0.6883,0.0873
2023,298,14,0.7128,-0.6877,0.0873
2023,298,15,0.7133,-0.6872,0.0872
2023,298,16,0.7138,-0.6867,0.0871
2023,298,17,0.7143,-0.6862,0.0871
2023,298,18,0.7148,-0.6856,0.0870
2023,298,19,0.7152,-0.6851,0.0869
2023,298,20,0.7157,-0.6846,0.0869
2023,298,21,0.7162,-0.6841,0.0868
2023,298,22,0.7167,-0.6836,0.0867
2023,298,23,0.7172,-0.6830,0.0867
2023,299,0,0.7177,-0.6825,0.0866
2023,299,1,0.7182,-0.6820,0.0865
2023,299,2,0.7187,-0.6815,0.0865
2023,299,3,0.7192,-0.6809,0.0864
2023,299,4,0.7197,-0.6804,0.0863
2023,299,5,0.7201,-0.6799,0.0863
2023,299,6,0.7206,-0.6794,0.0862
2023,299,7,0.7211,-0.6788,0.0861
2023,299,8,0.7216,-0.6783,0.0861
2023,299,9,0.7221,-0.6778,0.0860
2023,299,10,0.7226,-0.6773,0.0859
2023,299,11,0.7231,-0.6767,0.0859
2023,299,12,0.7236,-0.6762,0.0858
2023,299,13,0.7240,-0.6757,0.0857
2023,299,14,0.7245,-0.6751,0.0857
2023,299,15,0.7250,-0.6746,0.0856
2023,299,16,0.7255,-0.6741,0.0855
2023,299,17,0.7260,-0.6736,0.0854
2023,299,18,0.7265,-0.6730,0.0854
2023,299,19,0.7269,-0.6725,0.0853
2023,299,20,0.7274,-0.6720,0.0852
2023,299,21,0.7279,-0.6714,0.0852
2023,299,22,0.7284,-0.6709,0.0851
2023,299,23,0.7289,-0.6704,0.0850
2023,300,0,0.7294,-0.6698,0.0850
2023,300,1,0.7298,-0.6693,0.0849
2023,300,2,0.7303,-0.6688,0.0848
2023,300,3,0.7308,-0.6682,0.0848
2023,300,4,0.7313,-0.6677,0.0847
2023,300,5,0.7318,-0.6672,0.0846
2023,300,6,0.7322,-0.6666,0.0846
2023,300,7,0.7327,-0.6661,0.0845
2023,300,8,0.7332,-0.6656,0.0844
2023,300,9,0.7337,-0.6650,0.0844
2023,300,10,0.7341,-0.6645,0.0843
2023,300,11,0.7346,-0.6640,0.0842
2023,300,12,0.7351,-0.6634,0.0842
2023,300,13,0.7356,-0.6629,0.0841
2023,300,14,0.7360,-0.6624,0.0840
2023,300,15,0.7365,-0.6618,0.0840
2023,300,16,0.7370,-0.6613,0.0839
2023,300,17,0.7375,-0.6607,0.0838
2023,300,18,0.7379,-0.6602,0.0837
2023,300,19,0.7384,-0.6597,0.0837
2023,300,20,0.7389,-0.6591,0.0836
2023,300,21,0.7394,-0.6586,0.0835
2023,300,22,0.7398,-0.6580,0.0835
2023,300,23,0.7403,-0.6575,0.0834
2023,301,0,0.7408,-0.6570,0.0833
2023,301,1,0.7413,-0.6564,0.0833
2023,301,2,0.7417,-0.6559,0.0832
2023,301,3,0.7422,-0.6553,0.0831
2023,301,4,0.7427,-0.6548,0.0831
2023,301,5,0.7431,-0.6543,0.0830
2023,301,6,0.7436,-0.6537,0.0829
2023,301,7,0.7441,-0.6532,0.0829
2023,301,8,0.7445,-0.6526,0.0828
2023,301,9,0.7450,-0.6521,0.0827
2023,301,10,0.7455,-0.6515,0.0826
2023,301,11,0.7460,-0.6510,0.0826
2023,301,12,0.7464,-0.6505,0.0825
2023,301,13,0.7469,-0.6499,0.0824
2023,301,14,0.7474,-0.6494,0.0824
2023,301,15,0.7478,-0.6488,0.0823
2023,301,16,0.7483,-0.6483,0.0822
2023,301,17,0.7487,-0.6477,0.0822
2023,301,18,0.7492,-0.6472,0.0821
2023,301,19,0.7497,-0.6466,0.0820
2023,301,20,0.7501,-0.6461,0.0820
2023,301,21,0.7506,-0.6455,0.0819
2023,301,22,0.7511,-0.6450,0.0818
2023,301,23,0.7515,-0.6444,0.0817
2023,302,0,0.7520,-0.6439,0.0817
2023,302,1,0.7525,-0.6433,0.0816
2023,302,2,0.7529,-0.6428,0.0815
2023,302,3,0.7534,-0.6422,0.0815
2023,302,4,0.7538,-0.6417,0.0814
2023,302,5,0.7543,-0.6411,0.0813
2023,302,6,0.7548,-0.6406,0.0813
2023,302,7,0.7552,-0.6400,0.0812
2023,302,8,0.7557,-0.6395,0.0811
2023,302,9,0.7561,-0.6389,0.0810
2023,302,10,0.7566,-0.6384,0.0810
2023,302,11,0.7571,-0.6378,0.0809
2023,302,12,0.7575,-0.6373,0.0808
2023,302,13,0.7580,-0.6367,0.0808
2023,302,14,0.7584,-0.6362,0.0807
2023,302,15,0.7589,-0.6356,0.0806
2023,302,16,0.7593,-0.6351,0.0806
2023,302,17,0.7598,-0.6345,0.0805
2023,302,18,0.7603,-0.6340,0.0804
2023,302,19,0.7607,-0.6334,0.0803
2023,302,20,0.7612,-0.6329,0.0803
2023,302,21,0.7616,-0.6323,0.0802
2023,302,22,0.7621,-0.6317,0.0801
2023,302,23,0.7625,-0.6312,0.0801
2023,303,0,0.7630,-0.6306,0.0800
2023,303,1,0.7634,-0.6301,0.0799
2023,303,2,0.7639,-0.6295,0.0798
2023,303,3,0.7643,-0.6290,0.0798
2023,303,4,0.7648,-0.6284,0.0797
2023,303,5,0.7652,-0.6278,0.0796
2023,303,6,0.7657,-0.6273,0.0796
2023,303,7,0.7661,-0.6267,0.0795
2023,303,8,0.7666,-0.6262,0.0794
2023,303,9,0.7670,-0.6256,0.0793
2023,303,10,0.7675,-0.6250,0.0793
2023,303,11,0.7679,-0.6245,0.0792
2023,303,12,0.7684,-0.6239,0.0791
2023,303,13,0.7688,-0.6234,0.0791
2023,303,14,0.7693,-0.6228,0.0790
2023,303,15,0.7697,-0.6222,0.0789
2023,303,16,0.7702,-0.6217,0.0788
2023,303,17,0.7706,-0.6211,0.0788
2023,303,18,0.7711,-0.6206,0.0787
2023,303,19,0.7715,-0.6200,0.0786
2023,303,20,0.7720,-0.6194,0.0786
2023,303,21,0.7724,-0.6189,0.0785
2023,303,22,0.7728,-0.6183,0.0784
2023,303,23,0.7733,-0.6177,0.0783
2023,304,0,0.7737,-0.6172,0.0783
2023,304,1,0.7742,-0.6166,0.0782
2023,304,2,0.7746,-0.6160,0.0781
2023,304,3,0.7751,-0.6155,0.0781
2023,304,4,0.7755,-0.6149,0.0780
2023,304,5,0.7759,-0.6144,0.0779
2023,304,6,0.7764,-0.6138,0.0778
2023,304,7,0.7768,-0.6132,0.0778
2023,304,8,0.7773,-0.6127,0.0777
2023,304,9,0.7777,-0.6121,0.0776
2023,304,10,0.7782,-0.6115,0.0776
2023,304,11,0.7786,-0.6109,0.0775
2023,304,12,0.7790,-0.6104,0.0774
2023,304,13,0.7795,-0.6098,0.0773
2023,304,14,0.7799,-0.6092,0.0773
2023,304,15,0.7803,-0.6087,0.0772
2023,304,16,0.7808,-0.6081,0.0771
2023,304,17,0.7812,-0.6075,0.0770
2023,304,18,0.7817,-0.6070,0.0770
2023,304,19,0.7821,-0.6064,0.0769
2023,304,20,0.7825,-0.6058,0.0768
2023,304,21,0.7830,-0.6053,0.0768
2023,304,22,0.7834,-0.6047,0.0767
2023,304,23,0.7838,-0.6041,0.0766
2023,305,0,0.7843,-0.6035,0.0765
2023,305,1,0.7847,-0.6030,0.0765
2023,305,2,0.7851,-0.6024,0.0764
2023,305,3,0.7856,-0.6018,0.0763
2023,305,4,0.7860,-0.6012,0.0762
2023,305,5,0.7864,-0.6007,0.0762
2023,305,6,0.7869,-0.6001,0.0761
2023,305,7,0.7873,-0.5995,0.0760
2023,305,8,0.7877,-0.5989,0.0760
2023,305,9,0.7881,-0.5984,0.0759
2023,305,10,0.7886,-0.5978,0.0758
2023,305,11,0.7890,-0.5972,0.0757
2023,305,12,0.7894,-0.5966,0.0757
2023,305,13,0.7899,-0.5961,0.0756
2023,305,14,0.7903,-0.5955,0.0755
2023,305,15,0.7907,-0.5949,0.0754
2023,305,16,0.7911,-0.5943,0.0754
2023,305,17,0.7916,-0.5938,0.0753
2023,305,18,0.7920,-0.5932,0.0752
2023,305,19,0.7924,-0.5926,0.0752
2023,305,20,0.7929,-0.5920,0.0751
2023,305,21,0.7933,-0.5915,0.0750
2023,305,22,0.7937,-0.5909,0.0749
2023,305,23,0.7941,-0.5903,0.0749
2023,306,0,0.7945,-0.5897,0.0748
2023,306,1,0.7950,-0.5891,0.0747
2023,306,2,0.7954,-0.5886,0.0746
2023,306,3,0.7958,-0.5880,0.0746
2023,306,4,0.7962,-0.5874,0.0745
2023,306,5,0.7967,-0.5868,0.0744
2023,306,6,0.7971,-0.5862,0.0743
2023,306,7,0.7975,-0.5856,0.0743
2023,306,8,0.7979,-0.5851,0.0742
2023,306,9,0.7983,-0.5845,0.0741
2023,306,10,0.7988,-0.5839,0.0740
2023,306,11,0.7992,-0.5833,0.0740
2023,306,12,0.7996,-0.5827,0.0739
2023,306,13,0.8000,-0.5822,0.0738
2023,306,14,0.8004,-0.5816,0.0737
2023,306,15,0.8009,-0.5810,0.0737
2023,306,16,0.8013,-0.5804,0.0736
2023,306,17,0.8017,-0.5798,0.0735
2023,306,18,0.8021,-0.5792,0.0734
2023,306,19,0.8025,-0.5786,0.0734
2023,306,20,0.8029,-0.5781,0.0733
2023,306,21,0.8034,-0.5775,0.0732
2023,306,22,0.8038,-0.5769,0.0732
2023,306,23,0.8042,-0.5763,0.0731
2023,307,0,0.8046,-0.5757,0.0730
2023,307,1,0.8050,-0.5751,0.0729
2023,307,2,0.8054,-0.5745,0.0729
2023,307,3,0.8058,-0.5740,0.0728
2023,307,4,0.8063,-0.5734,0.0727
2023,307,5,0.8067,-0.5728,0.0726
2023,307,6,0.8071,-0.5722,0.0726
2023,307,7,0.8075,-0.5716,0.0725
2023,307,8,0.8079,-0.5710,0.0724
2023,307,9,0.8083,-0.5704,0.0723
2023,307,10,0.8087,-0.5698,0.0723
2023,307,11,0.8091,-0.5692,0.0722
2023,307,12,0.8095,-0.5686,0.0721
2023,307,13,0.8099,-0.5681,0.0720
2023,307,14,0.8103,-0.5675,0.0720
2023,307,15,0.8108,-0.5669,0.0719
2023,307,16,0.8112,-0.5663,0.0718
2023,307,17,0.8116,-0.5657,0.0717
2023,307,18,0.8120,-0.5651,0.0717
2023,307,19,0.8124,-0.5645,0.0716
2023,307,20,0.8128,-0.5639,0.0715
2023,307,21,0.8132,-0.5633,0.0714
2023,307,22,0.8136,-0.5627,0.0713
2023,307,23,0.8140,-0.5621,0.0713
2023,308,0,0.8144,-0.5615,0.0712
2023,308,1,0.8148,-0.5609,0.0711
2023,308,2,0.8152,-0.5603,0.0710
2023,308,3,0.8156,-0.5598,0.0710
2023,308,4,0.8160,-0.5592,0.0709
2023,308,5,0.8164,-0.5586,0.0708
2023,308,6,0.8168,-0.5580,0.0707
2023,308,7,0.8172,-0.5574,0.0707
2023,308,8,0.8176,-0.5568,0.0706
2023,308,9,0.8180,-0.5562,0.0705
2023,308,10,0.8184,-0.5556,0.0704
2023,308,11,0.8188,-0.5550,0.0704
2023,308,12,0.8192,-0.5544,0.0703
2023,308,13,0.8196,-0.5538,0.0702
2023,308,14,0.8200,-0.5532,0.0701
2023,308,15,0.8204,-0.5526,0.0701
2023,308,16,0.8208,-0.5520,0.0700
2023,308,17,0.8212,-0.5514,0.0699
2023,308,18,0.8216,-0.5508,0.0698
2023,308,19,0.8220,-0.5502,0.0698
2023,308,20,0.8224,-0.5496,0.0697
2023,308,21,0.8228,-0.5490,0.0696
2023,308,22,0.8232,-0.5484,0.0695
2023,308,23,0.8236,-0.5478,0.0695
2023,309,0,0.8240,-0.5472,0.0694
